shot_id,x,y,team_id,made,description,meta,flag2
2846217994,5.0,43.0,311,True,1st 09:31:00 : made by Milan Momcilovic(Iowa St.) 6-28,period_1 player_787731608 team_311,False
2846217996,70.0,55.0,99,False,1st 09:10:00 : missed by Shaquil Bender(Long Beach St.) 6-28,period_1 player_787731619 team_99,False
2846217998,7.0,48.0,311,True,1st 09:01:00 : made by Joshua Jefferson(Iowa St.) 6-30,period_1 player_787731604 team_311,False
2846217999,93.0,48.0,99,True,1st 08:49:00 : made by Leopold Levillain(Long Beach St.) 8-30,period_1 player_787731624 team_99,False
2846218001,8.0,6.0,311,True,1st 08:28:00 : made by Milan Momcilovic(Iowa St.) 8-33,period_1 player_787731608 team_311,False
2846218003,95.0,5.0,99,False,1st 08:12:00 : missed by Gavin Sykes(Long Beach St.) 8-33,period_1 player_787731625 team_99,False
2846218005,10.0,44.0,311,True,1st 08:05:00 : made by Dominykas Pleta(Iowa St.) 8-35,period_1 player_787731611 team_311,False
2846218021,9.0,46.0,311,True,1st 07:33:00 : made by Dominykas Pleta(Iowa St.) 9-37,period_1 player_787731611 team_311,False
2846218023,90.0,5.0,99,False,1st 07:18:00 : missed by Gavin Sykes(Long Beach St.) 9-37,period_1 player_787731625 team_99,False
2846218025,86.0,37.0,99,False,1st 07:09:00 : missed by Leopold Levillain(Long Beach St.) 9-37,period_1 player_787731624 team_99,False
2846218027,32.0,66.0,311,True,1st 07:01:00 : made by Milan Momcilovic(Iowa St.) 9-40,period_1 player_787731608 team_311,False
2846218041,30.0,66.0,311,True,1st 06:31:00 : made by Milan Momcilovic(Iowa St.) 9-43,period_1 player_787731608 team_311,False
2846218043,90.0,45.0,99,False,1st 06:16:00 : missed by Leopold Levillain(Long Beach St.) 9-43,period_1 player_787731624 team_99,False
2846218045,7.0,78.0,311,False,1st 06:02:00 : missed by Joshua Jefferson(Iowa St.) 9-43,period_1 player_787731604 team_311,False
2846218047,93.0,4.0,99,False,1st 05:50:00 : missed by Christian Jones(Long Beach St.) 9-43,period_1 player_787731623 team_99,False
2846218051,6.0,45.0,311,True,1st 05:23:00 : made by Joshua Jefferson(Iowa St.) 9-45,period_1 player_787731604 team_311,False
2846218057,90.0,48.0,99,False,1st 05:02:00 : missed by Rob Diaz(Long Beach St.) 9-45,period_1 player_787731620 team_99,False
2846218059,93.0,50.0,99,True,1st 04:57:00 : made by Gavin Sykes(Long Beach St.) 11-45,period_1 player_787731625 team_99,False
2846218070,93.0,54.0,99,False,1st 04:21:00 : missed by Shaquil Bender(Long Beach St.) 11-47,period_1 player_787731619 team_99,False
2846218072,91.0,48.0,99,True,1st 04:16:00 : made by Petar Majstorovic(Long Beach St.) 13-47,period_1 player_787731622 team_99,False
2846218082,89.0,72.0,99,False,1st 03:41:00 : missed by Gavin Sykes(Long Beach St.) 13-48,period_1 player_787731625 team_99,False
2846218085,11.0,36.0,311,False,1st 03:23:00 : missed by Dominick Nelson(Iowa St.) 13-48,period_1 player_787731609 team_311,False
2846218087,70.0,66.0,99,True,1st 03:15:00 : made by Isaiah Lewis(Long Beach St.) 16-48,period_1 player_787731621 team_99,False
2846218088,21.0,13.0,311,True,1st 02:46:00 : made by Tamin Lipsey(Iowa St.) 16-51,period_1 player_787731603 team_311,False
2846218095,7.0,48.0,311,True,1st 02:18:00 : made by Killyan Toure(Iowa St.) 16-53,period_1 player_787731612 team_311,False
2846218100,91.0,54.0,99,True,1st 01:48:00 : made by Shaquil Bender(Long Beach St.) 18-53,period_1 player_787731619 team_99,False
2846218101,7.0,36.0,311,False,1st 01:31:00 : missed by Killyan Toure(Iowa St.) 18-53,period_1 player_787731612 team_311,False
2846218103,7.0,41.0,311,True,1st 01:27:00 : made by Killyan Toure(Iowa St.) 18-55,period_1 player_787731612 team_311,False
