,shot_id,x,y,team_id,made,description,meta,flag2,player_id,period,clock,shooter,team_name,score,result,x_std,y_std,main_team,opponent,season,game_id
11,2832414351,93.0,52.0,312,True,1st 14:33:00 : made by Tavion Banks(Iowa) 11-10,period_1 player_786736527 team_312,False,786736527,1,14:33:00,Tavion Banks,Iowa,11-10,made,93.0,52.0,Iowa,Xavier,2026,XavierIowa11142025
12,2832414353,7.0,52.0,812,True,1st 14:18:00 : made by Jovan Milicevic(Xavier) 13-10,period_1 player_786736539 team_812,False,786736539,1,14:18:00,Jovan Milicevic,Xavier,13-10,made,93.0,-2.0,Iowa,Xavier,2026,XavierIowa11142025
13,2832414355,90.0,50.0,312,True,1st 14:00:00 : made by Bennett Stirtz(Iowa) 13-12,period_1 player_786736521 team_312,False,786736521,1,14:00:00,Bennett Stirtz,Iowa,13-12,made,90.0,50.0,Iowa,Xavier,2026,XavierIowa11142025
14,2832414356,7.0,48.0,812,True,1st 13:46:00 : made by Filip Borovicanin(Xavier) 15-12,period_1 player_786736535 team_812,False,786736535,1,13:46:00,Filip Borovicanin,Xavier,15-12,made,93.0,2.0,Iowa,Xavier,2026,XavierIowa11142025
15,2832414357,93.0,65.0,312,False,1st 13:27:00 : missed by Tavion Banks(Iowa) 15-12,period_1 player_786736527 team_312,False,786736527,1,13:27:00,Tavion Banks,Iowa,15-12,missed,93.0,65.0,Iowa,Xavier,2026,XavierIowa11142025
16,2832414359,17.0,91.0,812,False,1st 13:18:00 : missed by Tre Carroll(Xavier) 15-12,period_1 player_786736533 team_812,False,786736533,1,13:18:00,Tre Carroll,Xavier,15-12,missed,83.0,-41.0,Iowa,Xavier,2026,XavierIowa11142025
17,2832414383,93.0,49.0,312,True,1st 12:09:00 : made by Tate Sage(Iowa) 15-15,period_1 player_786736530 team_312,False,786736530,1,12:09:00,Tate Sage,Iowa,15-15,made,93.0,49.0,Iowa,Xavier,2026,XavierIowa11142025
18,2832414385,16.0,7.0,812,False,1st 11:42:00 : missed by Jovan Milicevic(Xavier) 15-15,period_1 player_786736539 team_812,False,786736539,1,11:42:00,Jovan Milicevic,Xavier,15-15,missed,84.0,43.0,Iowa,Xavier,2026,XavierIowa11142025
19,2832414387,92.0,48.0,312,True,1st 11:18:00 : made by Trevin Jirak(Iowa) 15-17,period_1 player_786736529 team_312,False,786736529,1,11:18:00,Trevin Jirak,Iowa,15-17,made,92.0,48.0,Iowa,Xavier,2026,XavierIowa11142025
20,2832414388,6.0,48.0,812,True,1st 11:05:00 : made by Filip Borovicanin(Xavier) 17-17,period_1 player_786736535 team_812,False,786736535,1,11:05:00,Filip Borovicanin,Xavier,17-17,made,94.0,2.0,Iowa,Xavier,2026,XavierIowa11142025
21,2832414389,93.0,52.0,312,True,1st 10:49:00 : made by Bennett Stirtz(Iowa) 17-19,period_1 player_786736521 team_312,False,786736521,1,10:49:00,Bennett Stirtz,Iowa,17-19,made,93.0,52.0,Iowa,Xavier,2026,XavierIowa11142025
22,2832414391,30.0,30.0,812,False,1st 10:34:00 : missed by Jovan Milicevic(Xavier) 17-19,period_1 player_786736539 team_812,False,786736539,1,10:34:00,Jovan Milicevic,Xavier,17-19,missed,70.0,20.0,Iowa,Xavier,2026,XavierIowa11142025
23,2832414396,78.0,57.0,312,False,1st 10:08:00 : missed by Bennett Stirtz(Iowa) 17-19,period_1 player_786736521 team_312,False,786736521,1,10:08:00,Bennett Stirtz,Iowa,17-19,missed,78.0,57.0,Iowa,Xavier,2026,XavierIowa11142025
24,2832414398,69.0,56.0,312,False,1st 09:53:00 : missed by Trevin Jirak(Iowa) 17-19,period_1 player_786736529 team_312,False,786736529,1,09:53:00,Trevin Jirak,Iowa,17-19,missed,69.0,56.0,Iowa,Xavier,2026,XavierIowa11142025
25,2832414406,10.0,94.0,812,False,1st 09:40:00 : missed by Isaiah Walker(Xavier) 17-19,period_1 player_786736534 team_812,False,786736534,1,09:40:00,Isaiah Walker,Xavier,17-19,missed,90.0,-44.0,Iowa,Xavier,2026,XavierIowa11142025
26,2832414408,6.0,50.0,812,False,1st 09:35:00 : missed by Anthony Robinson(Xavier) 17-19,period_1 player_786736538 team_812,False,786736538,1,09:35:00,Anthony Robinson,Xavier,17-19,missed,94.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
27,2832414410,91.0,3.0,312,True,1st 09:27:00 : made by Tate Sage(Iowa) 17-22,period_1 player_786736530 team_312,False,786736530,1,09:27:00,Tate Sage,Iowa,17-22,made,91.0,3.0,Iowa,Xavier,2026,XavierIowa11142025
28,2832414412,28.0,20.0,812,True,1st 09:13:00 : made by Isaiah Walker(Xavier) 20-22,period_1 player_786736534 team_812,False,786736534,1,09:13:00,Isaiah Walker,Xavier,20-22,made,72.0,30.0,Iowa,Xavier,2026,XavierIowa11142025
29,2832414419,8.0,50.0,812,True,1st 08:26:00 : made by Jovan Milicevic(Xavier) 22-22,period_1 player_786736539 team_812,False,786736539,1,08:26:00,Jovan Milicevic,Xavier,22-22,made,92.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
30,2832414420,88.0,44.0,312,False,1st 08:02:00 : missed by Bennett Stirtz(Iowa) 22-22,period_1 player_786736521 team_312,False,786736521,1,08:02:00,Bennett Stirtz,Iowa,22-22,missed,88.0,44.0,Iowa,Xavier,2026,XavierIowa11142025
31,2832414424,93.0,49.0,312,True,1st 07:48:00 : made by Bennett Stirtz(Iowa) 22-24,period_1 player_786736521 team_312,False,786736521,1,07:48:00,Bennett Stirtz,Iowa,22-24,made,93.0,49.0,Iowa,Xavier,2026,XavierIowa11142025
32,2832414426,32.0,47.0,812,False,1st 07:26:00 : missed by Jovan Milicevic(Xavier) 22-24,period_1 player_786736539 team_812,False,786736539,1,07:26:00,Jovan Milicevic,Xavier,22-24,missed,68.0,3.0,Iowa,Xavier,2026,XavierIowa11142025
33,2832414428,80.0,86.0,312,True,1st 07:00:00 : made by Brendan Hausen(Iowa) 22-27,period_1 player_786736522 team_312,False,786736522,1,07:00:00,Brendan Hausen,Iowa,22-27,made,80.0,86.0,Iowa,Xavier,2026,XavierIowa11142025
34,2832414439,8.0,4.0,812,False,1st 06:40:00 : missed by Tre Carroll(Xavier) 22-27,period_1 player_786736533 team_812,False,786736533,1,06:40:00,Tre Carroll,Xavier,22-27,missed,92.0,46.0,Iowa,Xavier,2026,XavierIowa11142025
35,2832414441,81.0,80.0,312,False,1st 06:05:00 : missed by Brendan Hausen(Iowa) 22-27,period_1 player_786736522 team_312,False,786736522,1,06:05:00,Brendan Hausen,Iowa,22-27,missed,81.0,80.0,Iowa,Xavier,2026,XavierIowa11142025
36,2832414443,30.0,24.0,812,True,1st 05:45:00 : made by Roddie Anderson III(Xavier) 25-27,period_1 player_786736537 team_812,False,786736537,1,05:45:00,Roddie Anderson III,Xavier,25-27,made,70.0,26.0,Iowa,Xavier,2026,XavierIowa11142025
37,2832414444,92.0,48.0,312,True,1st 05:27:00 : made by Bennett Stirtz(Iowa) 25-29,period_1 player_786736521 team_312,False,786736521,1,05:27:00,Bennett Stirtz,Iowa,25-29,made,92.0,48.0,Iowa,Xavier,2026,XavierIowa11142025
38,2832414446,25.0,17.0,812,False,1st 05:12:00 : missed by Malik Messina-Moore(Xavier) 25-29,period_1 player_786736536 team_812,False,786736536,1,05:12:00,Malik Messina-Moore,Xavier,25-29,missed,75.0,33.0,Iowa,Xavier,2026,XavierIowa11142025
39,2832414448,93.0,49.0,312,True,1st 04:47:00 : made by Cam Manyawu(Iowa) 25-31,period_1 player_786736523 team_312,False,786736523,1,04:47:00,Cam Manyawu,Iowa,25-31,made,93.0,49.0,Iowa,Xavier,2026,XavierIowa11142025
40,2832414449,9.0,52.0,812,False,1st 04:16:00 : missed by Roddie Anderson III(Xavier) 25-31,period_1 player_786736537 team_812,False,786736537,1,04:16:00,Roddie Anderson III,Xavier,25-31,missed,91.0,-2.0,Iowa,Xavier,2026,XavierIowa11142025
41,2832414451,94.0,45.0,312,True,1st 04:11:00 : made by Tavion Banks(Iowa) 25-33,period_1 player_786736527 team_312,False,786736527,1,04:11:00,Tavion Banks,Iowa,25-33,made,94.0,45.0,Iowa,Xavier,2026,XavierIowa11142025
42,2832414459,67.0,37.0,312,False,1st 04:08:00 : missed by Brendan Hausen(Iowa) 25-33,period_1 player_786736522 team_312,False,786736522,1,04:08:00,Brendan Hausen,Iowa,25-33,missed,67.0,37.0,Iowa,Xavier,2026,XavierIowa11142025
43,2832414461,7.0,50.0,812,True,1st 04:01:00 : made by Tre Carroll(Xavier) 27-33,period_1 player_786736533 team_812,False,786736533,1,04:01:00,Tre Carroll,Xavier,27-33,made,93.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
44,2832414482,25.0,80.0,812,False,1st 03:26:00 : missed by All Wright(Xavier) 27-34,period_1 player_786736540 team_812,False,786736540,1,03:26:00,All Wright,Xavier,27-34,missed,75.0,-30.0,Iowa,Xavier,2026,XavierIowa11142025
45,2832414484,12.0,57.0,812,True,1st 03:21:00 : made by All Wright(Xavier) 29-34,period_1 player_786736540 team_812,False,786736540,1,03:21:00,All Wright,Xavier,29-34,made,88.0,-7.0,Iowa,Xavier,2026,XavierIowa11142025
46,2832414503,26.0,39.0,812,False,1st 02:35:00 : missed by Malik Messina-Moore(Xavier) 29-35,period_1 player_786736536 team_812,False,786736536,1,02:35:00,Malik Messina-Moore,Xavier,29-35,missed,74.0,11.0,Iowa,Xavier,2026,XavierIowa11142025
47,2832414507,84.0,92.0,312,True,1st 01:59:00 : made by Tavion Banks(Iowa) 29-38,period_1 player_786736527 team_312,False,786736527,1,01:59:00,Tavion Banks,Iowa,29-38,made,84.0,92.0,Iowa,Xavier,2026,XavierIowa11142025
48,2832414509,6.0,49.0,812,False,1st 01:44:00 : missed by Tre Carroll(Xavier) 29-38,period_1 player_786736533 team_812,False,786736533,1,01:44:00,Tre Carroll,Xavier,29-38,missed,94.0,1.0,Iowa,Xavier,2026,XavierIowa11142025
49,2832414511,92.0,49.0,312,True,1st 01:25:00 : made by Cam Manyawu(Iowa) 29-40,period_1 player_786736523 team_312,False,786736523,1,01:25:00,Cam Manyawu,Iowa,29-40,made,92.0,49.0,Iowa,Xavier,2026,XavierIowa11142025
50,2832414513,33.0,54.0,812,False,1st 01:12:00 : missed by Jovan Milicevic(Xavier) 29-40,period_1 player_786736539 team_812,False,786736539,1,01:12:00,Jovan Milicevic,Xavier,29-40,missed,67.0,-4.0,Iowa,Xavier,2026,XavierIowa11142025
51,2832414525,7.0,93.0,812,False,1st 00:50:40 : missed by Roddie Anderson III(Xavier) 29-42,period_1 player_786736537 team_812,False,786736537,1,00:50:40,Roddie Anderson III,Xavier,29-42,missed,93.0,-43.0,Iowa,Xavier,2026,XavierIowa11142025
52,2832414532,8.0,41.0,812,False,1st 00:33:90 : missed by Filip Borovicanin(Xavier) 29-43,period_1 player_786736535 team_812,False,786736535,1,00:33:90,Filip Borovicanin,Xavier,29-43,missed,92.0,9.0,Iowa,Xavier,2026,XavierIowa11142025
53,2832414543,6.0,60.0,812,False,1st 00:01:20 : missed by Tre Carroll(Xavier) 29-45,period_1 player_786736533 team_812,False,786736533,1,00:01:20,Tre Carroll,Xavier,29-45,missed,94.0,-10.0,Iowa,Xavier,2026,XavierIowa11142025
54,2832414559,71.0,27.0,812,False,2nd 19:37:00 : missed by Filip Borovicanin(Xavier) 29-45,period_2 player_786736535 team_812,False,786736535,2,19:37:00,Filip Borovicanin,Xavier,29-45,missed,71.0,27.0,Iowa,Xavier,2026,XavierIowa11142025
55,2832414566,7.0,47.0,312,True,2nd 19:06:00 : made by Bennett Stirtz(Iowa) 29-47,period_2 player_786736521 team_312,False,786736521,2,19:06:00,Bennett Stirtz,Iowa,29-47,made,93.0,3.0,Iowa,Xavier,2026,XavierIowa11142025
56,2832414567,73.0,77.0,812,True,2nd 18:55:00 : made by Tre Carroll(Xavier) 32-47,period_2 player_786736533 team_812,False,786736533,2,18:55:00,Tre Carroll,Xavier,32-47,made,73.0,77.0,Iowa,Xavier,2026,XavierIowa11142025
57,2832414573,78.0,86.0,812,False,2nd 18:23:00 : missed by Jovan Milicevic(Xavier) 32-47,period_2 player_786736539 team_812,False,786736539,2,18:23:00,Jovan Milicevic,Xavier,32-47,missed,78.0,86.0,Iowa,Xavier,2026,XavierIowa11142025
58,2832414577,90.0,57.0,812,True,2nd 17:57:00 : made by Jovan Milicevic(Xavier) 34-47,period_2 player_786736539 team_812,False,786736539,2,17:57:00,Jovan Milicevic,Xavier,34-47,made,90.0,57.0,Iowa,Xavier,2026,XavierIowa11142025
59,2832414583,71.0,37.0,812,True,2nd 17:42:00 : made by Filip Borovicanin(Xavier) 38-47,period_2 player_786736535 team_812,False,786736535,2,17:42:00,Filip Borovicanin,Xavier,38-47,made,71.0,37.0,Iowa,Xavier,2026,XavierIowa11142025
60,2832414584,7.0,49.0,312,True,2nd 17:14:00 : made by Cam Manyawu(Iowa) 38-49,period_2 player_786736523 team_312,False,786736523,2,17:14:00,Cam Manyawu,Iowa,38-49,made,93.0,1.0,Iowa,Xavier,2026,XavierIowa11142025
61,2832414590,75.0,16.0,812,False,2nd 17:07:00 : missed by Malik Messina-Moore(Xavier) 38-49,period_2 player_786736536 team_812,False,786736536,2,17:07:00,Malik Messina-Moore,Xavier,38-49,missed,75.0,16.0,Iowa,Xavier,2026,XavierIowa11142025
62,2832414592,6.0,51.0,312,True,2nd 16:52:00 : made by Alvaro Folgueiras(Iowa) 38-51,period_2 player_786736525 team_312,False,786736525,2,16:52:00,Alvaro Folgueiras,Iowa,38-51,made,94.0,-1.0,Iowa,Xavier,2026,XavierIowa11142025
63,2832414596,85.0,46.0,812,False,2nd 16:26:00 : missed by Filip Borovicanin(Xavier) 38-52,period_2 player_786736535 team_812,False,786736535,2,16:26:00,Filip Borovicanin,Xavier,38-52,missed,85.0,46.0,Iowa,Xavier,2026,XavierIowa11142025
64,2832414604,89.0,45.0,812,True,2nd 15:55:00 : made by Filip Borovicanin(Xavier) 40-54,period_2 player_786736535 team_812,False,786736535,2,15:55:00,Filip Borovicanin,Xavier,40-54,made,89.0,45.0,Iowa,Xavier,2026,XavierIowa11142025
65,2832414608,7.0,51.0,312,True,2nd 15:17:00 : made by Tavion Banks(Iowa) 40-56,period_2 player_786736527 team_312,False,786736527,2,15:17:00,Tavion Banks,Iowa,40-56,made,93.0,-1.0,Iowa,Xavier,2026,XavierIowa11142025
66,2832414619,6.0,50.0,312,True,2nd 14:54:00 : made by Tate Sage(Iowa) 41-58,period_2 player_786736530 team_312,False,786736530,2,14:54:00,Tate Sage,Iowa,41-58,made,94.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
67,2832414621,70.0,60.0,812,False,2nd 14:35:00 : missed by All Wright(Xavier) 41-58,period_2 player_786736540 team_812,False,786736540,2,14:35:00,All Wright,Xavier,41-58,missed,70.0,60.0,Iowa,Xavier,2026,XavierIowa11142025
68,2832414623,15.0,49.0,312,False,2nd 14:10:00 : missed by Bennett Stirtz(Iowa) 41-58,period_2 player_786736521 team_312,False,786736521,2,14:10:00,Bennett Stirtz,Iowa,41-58,missed,85.0,1.0,Iowa,Xavier,2026,XavierIowa11142025
69,2832414634,85.0,92.0,812,False,2nd 13:43:00 : missed by Filip Borovicanin(Xavier) 41-59,period_2 player_786736535 team_812,False,786736535,2,13:43:00,Filip Borovicanin,Xavier,41-59,missed,85.0,92.0,Iowa,Xavier,2026,XavierIowa11142025
70,2832414636,14.0,44.0,312,False,2nd 13:18:00 : missed by Kael Combs(Iowa) 41-59,period_2 player_786736524 team_312,False,786736524,2,13:18:00,Kael Combs,Iowa,41-59,missed,86.0,6.0,Iowa,Xavier,2026,XavierIowa11142025
71,2832414643,8.0,50.0,312,True,2nd 12:57:00 : made by Cam Manyawu(Iowa) 42-61,period_2 player_786736523 team_312,False,786736523,2,12:57:00,Cam Manyawu,Iowa,42-61,made,92.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
72,2832414644,90.0,52.0,812,False,2nd 12:42:00 : missed by Anthony Robinson(Xavier) 42-61,period_2 player_786736538 team_812,False,786736538,2,12:42:00,Anthony Robinson,Xavier,42-61,missed,90.0,52.0,Iowa,Xavier,2026,XavierIowa11142025
73,2832414647,7.0,4.0,312,False,2nd 12:34:00 : missed by Kael Combs(Iowa) 42-61,period_2 player_786736524 team_312,False,786736524,2,12:34:00,Kael Combs,Iowa,42-61,missed,93.0,46.0,Iowa,Xavier,2026,XavierIowa11142025
74,2832414649,7.0,48.0,312,False,2nd 12:28:00 : missed by Cam Manyawu(Iowa) 42-61,period_2 player_786736523 team_312,False,786736523,2,12:28:00,Cam Manyawu,Iowa,42-61,missed,93.0,2.0,Iowa,Xavier,2026,XavierIowa11142025
75,2832414660,7.0,51.0,312,True,2nd 12:02:00 : made by Trevin Jirak(Iowa) 44-63,period_2 player_786736529 team_312,False,786736529,2,12:02:00,Trevin Jirak,Iowa,44-63,made,93.0,-1.0,Iowa,Xavier,2026,XavierIowa11142025
76,2832414662,92.0,54.0,812,False,2nd 11:39:00 : missed by All Wright(Xavier) 44-63,period_2 player_786736540 team_812,False,786736540,2,11:39:00,All Wright,Xavier,44-63,missed,92.0,54.0,Iowa,Xavier,2026,XavierIowa11142025
77,2832414664,7.0,49.0,312,True,2nd 11:19:00 : made by Bennett Stirtz(Iowa) 44-65,period_2 player_786736521 team_312,False,786736521,2,11:19:00,Bennett Stirtz,Iowa,44-65,made,93.0,1.0,Iowa,Xavier,2026,XavierIowa11142025
78,2832414672,71.0,22.0,812,False,2nd 11:03:00 : missed by Tre Carroll(Xavier) 44-65,period_2 player_786736533 team_812,False,786736533,2,11:03:00,Tre Carroll,Xavier,44-65,missed,71.0,22.0,Iowa,Xavier,2026,XavierIowa11142025
79,2832414674,31.0,47.0,312,False,2nd 10:42:00 : missed by Alvaro Folgueiras(Iowa) 44-65,period_2 player_786736525 team_312,False,786736525,2,10:42:00,Alvaro Folgueiras,Iowa,44-65,missed,69.0,3.0,Iowa,Xavier,2026,XavierIowa11142025
80,2832414676,93.0,48.0,812,True,2nd 10:27:00 : made by Tre Carroll(Xavier) 46-65,period_2 player_786736533 team_812,False,786736533,2,10:27:00,Tre Carroll,Xavier,46-65,made,93.0,48.0,Iowa,Xavier,2026,XavierIowa11142025
81,2832414677,19.0,41.0,312,True,2nd 10:05:00 : made by Kael Combs(Iowa) 46-67,period_2 player_786736524 team_312,False,786736524,2,10:05:00,Kael Combs,Iowa,46-67,made,81.0,9.0,Iowa,Xavier,2026,XavierIowa11142025
82,2832414687,87.0,93.0,812,False,2nd 09:47:00 : missed by Tre Carroll(Xavier) 46-68,period_2 player_786736533 team_812,False,786736533,2,09:47:00,Tre Carroll,Xavier,46-68,missed,87.0,93.0,Iowa,Xavier,2026,XavierIowa11142025
83,2832414689,69.0,43.0,812,True,2nd 09:42:00 : made by Malik Messina-Moore(Xavier) 49-68,period_2 player_786736536 team_812,False,786736536,2,09:42:00,Malik Messina-Moore,Xavier,49-68,made,69.0,43.0,Iowa,Xavier,2026,XavierIowa11142025
84,2832414694,7.0,49.0,312,False,2nd 09:12:00 : missed by Cam Manyawu(Iowa) 49-68,period_2 player_786736523 team_312,False,786736523,2,09:12:00,Cam Manyawu,Iowa,49-68,missed,93.0,1.0,Iowa,Xavier,2026,XavierIowa11142025
85,2832414701,82.0,6.0,812,False,2nd 08:23:00 : missed by All Wright(Xavier) 49-68,period_2 player_786736540 team_812,False,786736540,2,08:23:00,All Wright,Xavier,49-68,missed,82.0,6.0,Iowa,Xavier,2026,XavierIowa11142025
86,2832414703,23.0,81.0,312,False,2nd 07:59:00 : missed by Alvaro Folgueiras(Iowa) 49-68,period_2 player_786736525 team_312,False,786736525,2,07:59:00,Alvaro Folgueiras,Iowa,49-68,missed,77.0,-31.0,Iowa,Xavier,2026,XavierIowa11142025
87,2832414705,9.0,50.0,312,False,2nd 07:55:00 : missed by Cam Manyawu(Iowa) 49-68,period_2 player_786736523 team_312,False,786736523,2,07:55:00,Cam Manyawu,Iowa,49-68,missed,91.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
88,2832414707,91.0,44.0,812,True,2nd 07:44:00 : made by All Wright(Xavier) 51-68,period_2 player_786736540 team_812,False,786736540,2,07:44:00,All Wright,Xavier,51-68,made,91.0,44.0,Iowa,Xavier,2026,XavierIowa11142025
89,2832414714,6.0,52.0,312,False,2nd 07:19:00 : missed by Tavion Banks(Iowa) 52-68,period_2 player_786736527 team_312,False,786736527,2,07:19:00,Tavion Banks,Iowa,52-68,missed,94.0,-2.0,Iowa,Xavier,2026,XavierIowa11142025
90,2832414716,93.0,43.0,812,False,2nd 07:01:00 : missed by Tre Carroll(Xavier) 52-68,period_2 player_786736533 team_812,False,786736533,2,07:01:00,Tre Carroll,Xavier,52-68,missed,93.0,43.0,Iowa,Xavier,2026,XavierIowa11142025
91,2832414718,32.0,52.0,312,False,2nd 06:35:00 : missed by Bennett Stirtz(Iowa) 52-68,period_2 player_786736521 team_312,False,786736521,2,06:35:00,Bennett Stirtz,Iowa,52-68,missed,68.0,-2.0,Iowa,Xavier,2026,XavierIowa11142025
92,2832414722,9.0,36.0,312,True,2nd 05:52:00 : made by Alvaro Folgueiras(Iowa) 52-70,period_2 player_786736525 team_312,False,786736525,2,05:52:00,Alvaro Folgueiras,Iowa,52-70,made,91.0,14.0,Iowa,Xavier,2026,XavierIowa11142025
93,2832414730,15.0,28.0,312,False,2nd 05:22:00 : missed by Bennett Stirtz(Iowa) 53-70,period_2 player_786736521 team_312,False,786736521,2,05:22:00,Bennett Stirtz,Iowa,53-70,missed,85.0,22.0,Iowa,Xavier,2026,XavierIowa11142025
94,2832414745,87.0,3.0,812,False,2nd 05:01:00 : missed by Tre Carroll(Xavier) 53-71,period_2 player_786736533 team_812,False,786736533,2,05:01:00,Tre Carroll,Xavier,53-71,missed,87.0,3.0,Iowa,Xavier,2026,XavierIowa11142025
95,2832414747,93.0,51.0,812,True,2nd 04:55:00 : made by Filip Borovicanin(Xavier) 55-71,period_2 player_786736535 team_812,False,786736535,2,04:55:00,Filip Borovicanin,Xavier,55-71,made,93.0,51.0,Iowa,Xavier,2026,XavierIowa11142025
96,2832414748,20.0,40.0,312,False,2nd 04:32:00 : missed by Bennett Stirtz(Iowa) 55-71,period_2 player_786736521 team_312,False,786736521,2,04:32:00,Bennett Stirtz,Iowa,55-71,missed,80.0,10.0,Iowa,Xavier,2026,XavierIowa11142025
97,2832414750,6.0,50.0,312,True,2nd 04:27:00 : made by Bennett Stirtz(Iowa) 55-73,period_2 player_786736521 team_312,False,786736521,2,04:27:00,Bennett Stirtz,Iowa,55-73,made,94.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
98,2832414751,69.0,64.0,812,False,2nd 04:20:00 : missed by Roddie Anderson III(Xavier) 55-73,period_2 player_786736537 team_812,False,786736537,2,04:20:00,Roddie Anderson III,Xavier,55-73,missed,69.0,64.0,Iowa,Xavier,2026,XavierIowa11142025
99,2832414753,7.0,49.0,312,True,2nd 04:01:00 : made by Tavion Banks(Iowa) 55-75,period_2 player_786736527 team_312,False,786736527,2,04:01:00,Tavion Banks,Iowa,55-75,made,93.0,1.0,Iowa,Xavier,2026,XavierIowa11142025
100,2832414755,70.0,30.0,812,True,2nd 03:47:00 : made by Malik Messina-Moore(Xavier) 58-75,period_2 player_786736536 team_812,False,786736536,2,03:47:00,Malik Messina-Moore,Xavier,58-75,made,70.0,30.0,Iowa,Xavier,2026,XavierIowa11142025
101,2832414763,74.0,20.0,812,False,2nd 03:09:00 : missed by Filip Borovicanin(Xavier) 58-77,period_2 player_786736535 team_812,False,786736535,2,03:09:00,Filip Borovicanin,Xavier,58-77,missed,74.0,20.0,Iowa,Xavier,2026,XavierIowa11142025
102,2832414765,94.0,50.0,812,True,2nd 03:05:00 : made by Tre Carroll(Xavier) 60-77,period_2 player_786736533 team_812,False,786736533,2,03:05:00,Tre Carroll,Xavier,60-77,made,94.0,50.0,Iowa,Xavier,2026,XavierIowa11142025
103,2832414766,6.0,52.0,312,True,2nd 02:41:00 : made by Alvaro Folgueiras(Iowa) 60-79,period_2 player_786736525 team_312,False,786736525,2,02:41:00,Alvaro Folgueiras,Iowa,60-79,made,94.0,-2.0,Iowa,Xavier,2026,XavierIowa11142025
104,2832414768,90.0,21.0,812,False,2nd 02:17:00 : missed by Malik Messina-Moore(Xavier) 60-79,period_2 player_786736536 team_812,False,786736536,2,02:17:00,Malik Messina-Moore,Xavier,60-79,missed,90.0,21.0,Iowa,Xavier,2026,XavierIowa11142025
105,2832414770,13.0,50.0,312,True,2nd 01:45:00 : made by Isaia Howard(Iowa) 60-81,period_2 player_786736528 team_312,False,786736528,2,01:45:00,Isaia Howard,Iowa,60-81,made,87.0,0.0,Iowa,Xavier,2026,XavierIowa11142025
106,2832414771,71.0,65.0,812,False,2nd 01:27:00 : missed by Roddie Anderson III(Xavier) 60-81,period_2 player_786736537 team_812,False,786736537,2,01:27:00,Roddie Anderson III,Xavier,60-81,missed,71.0,65.0,Iowa,Xavier,2026,XavierIowa11142025
107,2832414775,92.0,49.0,812,True,2nd 01:02:00 : made by All Wright(Xavier) 62-81,period_2 player_786736540 team_812,False,786736540,2,01:02:00,All Wright,Xavier,62-81,made,92.0,49.0,Iowa,Xavier,2026,XavierIowa11142025
108,2832414776,31.0,34.0,312,False,2nd 00:34:30 : missed by Isaia Howard(Iowa) 62-81,period_2 player_786736528 team_312,False,786736528,2,00:34:30,Isaia Howard,Iowa,62-81,missed,69.0,16.0,Iowa,Xavier,2026,XavierIowa11142025
109,2832414779,68.0,52.0,812,False,2nd 00:08:20 : missed by Roddie Anderson III(Xavier) 62-81,period_2 player_786736537 team_812,False,786736537,2,00:08:20,Roddie Anderson III,Xavier,62-81,missed,68.0,52.0,Iowa,Xavier,2026,XavierIowa11142025
0,2836140636,92.0,48.0,312,True,1st 19:50:00 : made by Isaia Howard(Iowa) 0-2,period_1 player_787043364 team_312,False,787043364,1,19:50:00,Isaia Howard,Iowa,0-2,made,92.0,48.0,Iowa,Southeast Mo. St.,2026,SoutheastMoStIowa11182025
1,2836140639,89.0,44.0,312,True,1st 19:04:00 : made by Cam Manyawu(Iowa) 0-4,period_1 player_787043359 team_312,False,787043359,1,19:04:00,Cam Manyawu,Iowa,0-4,made,89.0,44.0,Iowa,Southeast Mo. St.,2026,SoutheastMoStIowa11182025
2,2836140657,27.0,50.0,654,True,1st 17:38:00 : made by Luke Almodovar(Southeast Mo. St.) 2-5,period_1 player_787043382 team_654,False,787043382,1,17:38:00,Luke Almodovar,Southeast Mo. St.,2-5,made,73.0,0.0,Iowa,Southeast Mo. St.,2026,SoutheastMoStIowa11182025
3,2836140660,87.0,94.0,312,False,1st 17:04:00 : missed by Isaia Howard(Iowa) 2-5,period_1 player_787043364 team_312,False,787043364,1,17:04:00,Isaia Howard,Iowa,2-5,missed,87.0,94.0,Iowa,Southeast Mo. St.,2026,SoutheastMoStIowa11182025
4,2836140669,6.0,3.0,654,False,1st 16:45:00 : missed by BJ Ward(Southeast Mo. St.) 2-6,period_1 player_787043372 team_654,False,787043372,1,16:45:00,BJ Ward,Southeast Mo. St.,2-6,missed,94.0,47.0,Iowa,Southeast Mo. St.,2026,SoutheastMoStIowa11182025
5,2836140671,88.0,60.0,312,True,1st 16:19:00 : made by Bennett Stirtz(Iowa) 2-8,period_1 player_787043357 team_312,False,787043357,1,16:19:00,Bennett Stirtz,Iowa,2-8,made,88.0,60.0,Iowa,Southeast Mo. St.,2026,SoutheastMoStIowa11182025
