shot_id,x,y,team_id,made,description,meta,flag2
2846342006,32.0,61.0,207,True,1st 07:52:00 : made by Tyler Powell(Eastern Wash.) 27-32,period_1 player_787741441 team_207,False
2846342008,93.0,2.0,77,False,1st 07:41:00 : missed by Kennard Davis Jr.(BYU) 27-32,period_1 player_787741425 team_77,False
2846342012,92.0,56.0,77,True,1st 07:16:00 : made by AJ Dybantsa(BYU) 27-34,period_1 player_787741432 team_77,False
2846342028,69.0,33.0,77,False,1st 06:34:00 : missed by Kennard Davis Jr.(BYU) 29-34,period_1 player_787741425 team_77,False
2846342030,7.0,97.0,207,False,1st 06:19:00 : missed by Emmett Marquardt(Eastern Wash.) 29-34,period_1 player_787741450 team_207,False
2846342032,71.0,74.0,77,True,1st 06:11:00 : made by Kennard Davis Jr.(BYU) 29-37,period_1 player_787741425 team_77,False
2846342034,32.0,37.0,207,True,1st 05:40:00 : made by Isaiah Moses(Eastern Wash.) 32-37,period_1 player_787741449 team_207,False
2846342036,88.0,5.0,77,False,1st 05:29:00 : missed by Aleksej Kostić(BYU) 32-37,period_1 player_787741434 team_77,False
2846342053,8.0,5.0,207,False,1st 05:11:00 : missed by Johnny Radford(Eastern Wash.) 32-38,period_1 player_787741456 team_207,False
2846342055,7.0,3.0,207,False,1st 05:05:00 : missed by Emmett Marquardt(Eastern Wash.) 32-38,period_1 player_787741450 team_207,False
2846342057,69.0,34.0,77,False,1st 04:56:00 : missed by Kennard Davis Jr.(BYU) 32-38,period_1 player_787741425 team_77,False
2846342059,31.0,29.0,207,True,1st 04:48:00 : made by Isaiah Moses(Eastern Wash.) 35-38,period_1 player_787741449 team_207,False
2846342072,88.0,96.0,77,False,1st 04:00:00 : missed by Richie Saunders(BYU) 35-38,period_1 player_787741422 team_77,False
2846342074,94.0,50.0,77,True,1st 03:55:00 : made by AJ Dybantsa(BYU) 35-40,period_1 player_787741432 team_77,False
2846342075,30.0,24.0,207,True,1st 03:48:00 : made by Johnny Radford(Eastern Wash.) 38-40,period_1 player_787741456 team_207,False
2846342084,24.0,15.0,207,False,1st 03:17:00 : missed by Tyler Powell(Eastern Wash.) 38-42,period_1 player_787741441 team_207,False
2846342088,7.0,51.0,207,False,1st 03:02:00 : missed by Tyler Powell(Eastern Wash.) 38-42,period_1 player_787741441 team_207,False
2846342095,8.0,57.0,207,True,1st 02:36:00 : made by Alton Hamilton IV(Eastern Wash.) 40-43,period_1 player_787741454 team_207,False
2846342096,92.0,51.0,77,True,1st 02:20:00 : made by AJ Dybantsa(BYU) 40-45,period_1 player_787741432 team_77,False
2846342098,8.0,4.0,207,True,1st 01:56:00 : made by Emmett Marquardt(Eastern Wash.) 43-45,period_1 player_787741450 team_207,False
2846342107,79.0,88.0,77,False,1st 01:36:00 : missed by Tyler Mrus(BYU) 43-45,period_1 player_787741424 team_77,False
2846342109,89.0,50.0,77,True,1st 01:23:00 : made by AJ Dybantsa(BYU) 43-47,period_1 player_787741432 team_77,False
2846342110,31.0,63.0,207,True,1st 00:54:10 : made by Alton Hamilton IV(Eastern Wash.) 46-47,period_1 player_787741454 team_207,False
2846342112,66.0,33.0,77,True,1st 00:42:80 : made by Richie Saunders(BYU) 46-50,period_1 player_787741422 team_77,False
2846342128,92.0,96.0,77,True,1st 00:12:20 : made by Richie Saunders(BYU) 48-53,period_1 player_787741422 team_77,False
