shot_id,x,y,team_id,made,description,meta,flag2
2823067227,77.0,12.0,153,False,2nd 00:11:10 : missed by Ben Tweedy(Colgate) 69-80,period_2 player_785985575 team_153,False
2828185578,68.0,55.0,416,False,1st 19:41:00 : missed by Jeremy Fears Jr.(Michigan St.) 0-0,period_1 player_786401092 team_416,False
2828185580,11.0,4.0,31,False,1st 19:15:00 : missed by Darius Acuff jr.(Arkansas) 0-0,period_1 player_786401107 team_31,False
2828185582,92.0,45.0,416,True,1st 19:06:00 : made by Coen Carr(Michigan St.) 0-2,period_1 player_786401093 team_416,False
2828185584,20.0,89.0,31,True,1st 18:38:00 : made by Darius Acuff jr.(Arkansas) 3-2,period_1 player_786401107 team_31,False
2828185586,89.0,55.0,416,False,1st 18:07:00 : missed by Coen Carr(Michigan St.) 3-2,period_1 player_786401093 team_416,False
2828185594,8.0,56.0,31,False,1st 17:41:00 : missed by Billy Richmond III(Arkansas) 4-2,period_1 player_786401106 team_31,False
2828185596,6.0,50.0,31,True,1st 17:35:00 : made by Nick Pringle(Arkansas) 6-2,period_1 player_786401101 team_31,False
2828185599,90.0,30.0,416,True,1st 17:16:00 : made by Trey Fort(Michigan St.) 6-4,period_1 player_786401089 team_416,False
2828185601,23.0,15.0,31,False,1st 17:00:00 : missed by D.J. Wagner(Arkansas) 6-4,period_1 player_786401104 team_31,False
2828185603,94.0,29.0,416,False,1st 16:45:00 : missed by Carson Cooper(Michigan St.) 6-4,period_1 player_786401091 team_416,False
2828185605,94.0,50.0,416,True,1st 16:41:00 : made by Coen Carr(Michigan St.) 6-6,period_1 player_786401093 team_416,False
2828185610,7.0,4.0,31,False,1st 16:26:00 : missed by Darius Acuff jr.(Arkansas) 6-6,period_1 player_786401107 team_31,False
2828185612,19.0,88.0,31,False,1st 16:20:00 : missed by Trevon Brazile(Arkansas) 6-6,period_1 player_786401102 team_31,False
2828185614,91.0,57.0,416,True,1st 16:09:00 : made by Cameron Ward(Michigan St.) 6-8,period_1 player_786401098 team_416,False
2828185618,89.0,32.0,416,False,1st 15:51:00 : missed by Jeremy Fears Jr.(Michigan St.) 6-8,period_1 player_786401092 team_416,False
2828185622,94.0,58.0,416,True,1st 15:32:00 : made by Jaxon Kohler(Michigan St.) 6-10,period_1 player_786401090 team_416,False
2828185640,8.0,43.0,31,True,1st 14:58:00 : made by Meleek Thomas(Arkansas) 8-10,period_1 player_786401108 team_31,False
2828185642,91.0,44.0,416,True,1st 14:38:00 : made by Coen Carr(Michigan St.) 8-12,period_1 player_786401093 team_416,False
2828185644,7.0,58.0,31,False,1st 14:24:00 : missed by Darius Acuff jr.(Arkansas) 8-12,period_1 player_786401107 team_31,False
2828185663,9.0,45.0,31,True,1st 13:56:00 : made by Darius Acuff jr.(Arkansas) 10-14,period_1 player_786401107 team_31,False
2828185664,93.0,57.0,416,True,1st 13:33:00 : made by Cameron Ward(Michigan St.) 10-16,period_1 player_786401098 team_416,False
2828185669,94.0,71.0,416,False,1st 12:52:00 : missed by Cameron Ward(Michigan St.) 10-16,period_1 player_786401098 team_416,False
2828185682,8.0,46.0,31,True,1st 12:21:00 : made by D.J. Wagner(Arkansas) 14-16,period_1 player_786401104 team_31,False
2828185684,77.0,46.0,416,False,1st 12:02:00 : missed by Kur Teng(Michigan St.) 14-16,period_1 player_786401094 team_416,False
2828185686,93.0,57.0,416,True,1st 11:58:00 : made by Cameron Ward(Michigan St.) 14-18,period_1 player_786401098 team_416,False
2828185687,12.0,6.0,31,True,1st 11:47:00 : made by D.J. Wagner(Arkansas) 17-18,period_1 player_786401104 team_31,False
2828185689,93.0,59.0,416,False,1st 11:25:00 : missed by Coen Carr(Michigan St.) 17-18,period_1 player_786401093 team_416,False
2828185691,93.0,44.0,416,False,1st 11:21:00 : missed by Jaxon Kohler(Michigan St.) 17-18,period_1 player_786401090 team_416,False
2828185699,94.0,96.0,416,False,1st 10:49:00 : missed by Kur Teng(Michigan St.) 17-18,period_1 player_786401094 team_416,False
2828185701,68.0,49.0,416,False,1st 10:34:00 : missed by Jaxon Kohler(Michigan St.) 17-18,period_1 player_786401090 team_416,False
2828185703,7.0,44.0,31,True,1st 10:24:00 : made by Billy Richmond III(Arkansas) 19-18,period_1 player_786401106 team_31,False
2828185708,7.0,41.0,31,False,1st 09:38:00 : missed by Meleek Thomas(Arkansas) 19-18,period_1 player_786401108 team_31,False
2828185715,93.0,33.0,416,False,1st 09:23:00 : missed by Jaxon Kohler(Michigan St.) 20-18,period_1 player_786401090 team_416,False
2828185717,6.0,4.0,31,False,1st 09:13:00 : missed by Billy Richmond III(Arkansas) 20-18,period_1 player_786401106 team_31,False
2828185725,94.0,59.0,416,True,1st 08:49:00 : made by Cameron Ward(Michigan St.) 20-20,period_1 player_786401098 team_416,False
2828185727,26.0,80.0,31,False,1st 08:28:00 : missed by Meleek Thomas(Arkansas) 20-20,period_1 player_786401108 team_31,False
2828185729,68.0,43.0,416,False,1st 08:19:00 : missed by Cameron Ward(Michigan St.) 20-20,period_1 player_786401098 team_416,False
2828185731,92.0,5.0,416,False,1st 08:12:00 : missed by Coen Carr(Michigan St.) 20-20,period_1 player_786401093 team_416,False
2828185738,92.0,46.0,416,True,1st 07:44:00 : made by Cameron Ward(Michigan St.) 20-22,period_1 player_786401098 team_416,False
2828185741,8.0,96.0,31,True,1st 07:24:00 : made by Billy Richmond III(Arkansas) 23-22,period_1 player_786401106 team_31,False
2828185751,10.0,30.0,31,False,1st 06:57:00 : missed by Billy Richmond III(Arkansas) 23-24,period_1 player_786401106 team_31,False
2828185754,93.0,45.0,416,False,1st 06:34:00 : missed by Cameron Ward(Michigan St.) 23-24,period_1 player_786401098 team_416,False
2828185756,7.0,60.0,31,True,1st 06:29:00 : made by Billy Richmond III(Arkansas) 25-24,period_1 player_786401106 team_31,False
2828185764,88.0,40.0,416,True,1st 05:57:00 : made by Jesse McCulloch(Michigan St.) 25-26,period_1 player_786401095 team_416,False
2828185773,92.0,54.0,416,False,1st 05:23:00 : missed by Jeremy Fears Jr.(Michigan St.) 25-26,period_1 player_786401092 team_416,False
2828185776,92.0,51.0,416,True,1st 05:21:00 : made by Cameron Ward(Michigan St.) 25-28,period_1 player_786401098 team_416,False
2828185778,29.0,67.0,31,False,1st 05:03:00 : missed by Darius Acuff jr.(Arkansas) 25-28,period_1 player_786401107 team_31,False
2828185780,84.0,6.0,416,False,1st 04:50:00 : missed by Jesse McCulloch(Michigan St.) 25-28,period_1 player_786401095 team_416,False
2828185782,16.0,39.0,31,True,1st 04:37:00 : made by Meleek Thomas(Arkansas) 27-28,period_1 player_786401108 team_31,False
2828185792,23.0,84.0,31,True,1st 04:17:00 : made by Meleek Thomas(Arkansas) 30-30,period_1 player_786401108 team_31,False
2828185794,71.0,72.0,416,False,1st 04:01:00 : missed by Trey Fort(Michigan St.) 30-30,period_1 player_786401089 team_416,False
2828185808,92.0,43.0,416,True,1st 03:40:00 : made by Coen Carr(Michigan St.) 31-32,period_1 player_786401093 team_416,False
2828185809,20.0,8.0,31,False,1st 03:13:00 : missed by Meleek Thomas(Arkansas) 31-32,period_1 player_786401108 team_31,False
2828185811,91.0,45.0,416,False,1st 02:58:00 : missed by Jaxon Kohler(Michigan St.) 31-32,period_1 player_786401090 team_416,False
2828185813,4.0,95.0,31,False,1st 02:48:00 : missed by D.J. Wagner(Arkansas) 31-32,period_1 player_786401104 team_31,False
2828185821,18.0,20.0,31,True,1st 02:24:00 : made by Darius Acuff jr.(Arkansas) 33-32,period_1 player_786401107 team_31,False
2828185822,86.0,52.0,416,False,1st 02:06:00 : missed by Jaxon Kohler(Michigan St.) 33-32,period_1 player_786401090 team_416,False
2828185824,94.0,45.0,416,False,1st 02:02:00 : missed by Cameron Ward(Michigan St.) 33-32,period_1 player_786401098 team_416,False
2828185827,7.0,55.0,31,False,1st 01:56:00 : missed by Darius Acuff jr.(Arkansas) 33-32,period_1 player_786401107 team_31,False
2828185829,6.0,50.0,31,True,1st 01:51:00 : made by Meleek Thomas(Arkansas) 35-32,period_1 player_786401108 team_31,False
2828185846,89.0,72.0,416,False,1st 01:09:00 : missed by Jeremy Fears Jr.(Michigan St.) 36-34,period_1 player_786401092 team_416,False
2828185848,94.0,57.0,416,False,1st 01:05:00 : missed by Jeremy Fears Jr.(Michigan St.) 36-34,period_1 player_786401092 team_416,False
2828185862,20.0,12.0,31,True,1st 00:34:10 : made by Darius Acuff jr.(Arkansas) 39-34,period_1 player_786401107 team_31,False
2828185864,87.0,55.0,416,False,1st 00:02:80 : missed by Jeremy Fears Jr.(Michigan St.) 39-34,period_1 player_786401092 team_416,False
2828185866,92.0,46.0,416,True,1st 00:00:20 : made by Jaxon Kohler(Michigan St.) 39-36,period_1 player_786401090 team_416,False
2828185875,87.0,54.0,31,False,2nd 19:40:00 : missed by Trevon Brazile(Arkansas) 39-36,period_2 player_786401102 team_31,False
2828185878,32.0,62.0,416,False,2nd 19:10:00 : missed by Jaxon Kohler(Michigan St.) 39-36,period_2 player_786401090 team_416,False
2828185880,23.0,47.0,416,False,2nd 19:05:00 : missed by Jordan Scott(Michigan St.) 39-36,period_2 player_786401097 team_416,False
2828185889,8.0,45.0,416,True,2nd 18:22:00 : made by Carson Cooper(Michigan St.) 39-38,period_2 player_786401091 team_416,False
2828185893,88.0,96.0,31,False,2nd 18:01:00 : missed by Billy Richmond III(Arkansas) 39-38,period_2 player_786401106 team_31,False
2828185897,93.0,43.0,31,True,2nd 17:56:00 : made by D.J. Wagner(Arkansas) 41-38,period_2 player_786401104 team_31,False
2828185899,15.0,46.0,416,True,2nd 17:33:00 : made by Jaxon Kohler(Michigan St.) 41-40,period_2 player_786401090 team_416,False
2828185907,8.0,46.0,416,False,2nd 16:57:00 : missed by Carson Cooper(Michigan St.) 42-40,period_2 player_786401091 team_416,False
2828185909,18.0,45.0,416,False,2nd 16:53:00 : missed by Trey Fort(Michigan St.) 42-40,period_2 player_786401089 team_416,False
2828185911,12.0,5.0,416,True,2nd 16:44:00 : made by Trey Fort(Michigan St.) 42-43,period_2 player_786401089 team_416,False
2828185913,92.0,61.0,31,False,2nd 16:33:00 : missed by Darius Acuff jr.(Arkansas) 42-43,period_2 player_786401107 team_31,False
2828185916,9.0,42.0,416,True,2nd 16:28:00 : made by Jaxon Kohler(Michigan St.) 42-45,period_2 player_786401090 team_416,False
2828185936,7.0,45.0,416,True,2nd 15:24:00 : made by Jordan Scott(Michigan St.) 44-47,period_2 player_786401097 team_416,False
2828185938,76.0,12.0,31,False,2nd 14:57:00 : missed by Karter Knox(Arkansas) 44-47,period_2 player_786401105 team_31,False
2828185950,69.0,63.0,31,False,2nd 14:17:00 : missed by Meleek Thomas(Arkansas) 44-49,period_2 player_786401108 team_31,False
2828185952,8.0,96.0,416,False,2nd 14:08:00 : missed by Trey Fort(Michigan St.) 44-49,period_2 player_786401089 team_416,False
2828185954,93.0,45.0,31,True,2nd 14:00:00 : made by Darius Acuff jr.(Arkansas) 46-49,period_2 player_786401107 team_31,False
2828185961,93.0,38.0,31,False,2nd 13:15:00 : missed by Malique Ewin(Arkansas) 46-51,period_2 player_786401103 team_31,False
2828185971,25.0,21.0,416,False,2nd 12:35:00 : missed by Trey Fort(Michigan St.) 48-51,period_2 player_786401089 team_416,False
2828185973,7.0,55.0,416,True,2nd 12:32:00 : made by Jordan Scott(Michigan St.) 48-53,period_2 player_786401097 team_416,False
2828185974,77.0,8.0,31,False,2nd 12:10:00 : missed by Meleek Thomas(Arkansas) 48-53,period_2 player_786401108 team_31,False
2828185982,90.0,54.0,31,True,2nd 11:36:00 : made by Malique Ewin(Arkansas) 50-53,period_2 player_786401103 team_31,False
2828185984,26.0,80.0,416,False,2nd 11:19:00 : missed by Jaxon Kohler(Michigan St.) 50-53,period_2 player_786401090 team_416,False
2828185986,9.0,53.0,416,True,2nd 11:10:00 : made by Cameron Ward(Michigan St.) 50-55,period_2 player_786401098 team_416,False
2828185988,93.0,4.0,31,False,2nd 10:39:00 : missed by Darius Acuff jr.(Arkansas) 50-55,period_2 player_786401107 team_31,False
2828185992,96.0,54.0,31,True,2nd 10:26:00 : made by Trevon Brazile(Arkansas) 52-55,period_2 player_786401102 team_31,False
2828185998,10.0,54.0,416,True,2nd 10:09:00 : made by Jaxon Kohler(Michigan St.) 52-57,period_2 player_786401090 team_416,False
2828186007,78.0,12.0,31,False,2nd 09:38:00 : missed by Meleek Thomas(Arkansas) 53-57,period_2 player_786401108 team_31,False
2828186009,9.0,55.0,416,True,2nd 09:18:00 : made by Carson Cooper(Michigan St.) 53-59,period_2 player_786401091 team_416,False
2828186014,89.0,46.0,31,False,2nd 08:54:00 : missed by Trevon Brazile(Arkansas) 53-59,period_2 player_786401102 team_31,False
2828186016,9.0,54.0,416,False,2nd 08:40:00 : missed by Jaxon Kohler(Michigan St.) 53-59,period_2 player_786401090 team_416,False
2828186022,73.0,72.0,31,False,2nd 08:00:00 : missed by Billy Richmond III(Arkansas) 53-59,period_2 player_786401106 team_31,False
2828186033,4.0,64.0,416,False,2nd 07:19:00 : missed by Divine Ugochukwu(Michigan St.) 53-59,period_2 player_786401096 team_416,False
2828186036,8.0,55.0,416,False,2nd 07:16:00 : missed by Divine Ugochukwu(Michigan St.) 53-59,period_2 player_786401096 team_416,False
2828186044,77.0,88.0,31,True,2nd 06:55:00 : made by D.J. Wagner(Arkansas) 56-61,period_2 player_786401104 team_31,False
2828186046,7.0,55.0,416,True,2nd 06:26:00 : made by Cameron Ward(Michigan St.) 56-63,period_2 player_786401098 team_416,False
2828186054,19.0,46.0,416,True,2nd 06:02:00 : made by Carson Cooper(Michigan St.) 58-65,period_2 player_786401091 team_416,False
2828186056,70.0,70.0,31,False,2nd 05:52:00 : missed by Darius Acuff jr.(Arkansas) 58-65,period_2 player_786401107 team_31,False
2828186060,9.0,44.0,416,False,2nd 05:31:00 : missed by Cameron Ward(Michigan St.) 58-65,period_2 player_786401098 team_416,False
2828186075,92.0,54.0,31,True,2nd 05:09:00 : made by Malique Ewin(Arkansas) 60-66,period_2 player_786401103 team_31,False
2828186079,92.0,57.0,31,False,2nd 04:41:00 : missed by Darius Acuff jr.(Arkansas) 60-66,period_2 player_786401107 team_31,False
2828186086,4.0,97.0,416,False,2nd 04:11:00 : missed by Jordan Scott(Michigan St.) 60-66,period_2 player_786401097 team_416,False
2828186088,94.0,62.0,31,False,2nd 04:04:00 : missed by Meleek Thomas(Arkansas) 60-66,period_2 player_786401108 team_31,False
2828186090,82.0,89.0,31,True,2nd 03:58:00 : made by Meleek Thomas(Arkansas) 63-66,period_2 player_786401108 team_31,False
2828186091,28.0,29.0,416,False,2nd 03:37:00 : missed by Jeremy Fears Jr.(Michigan St.) 63-66,period_2 player_786401092 team_416,False
2828186093,74.0,79.0,31,False,2nd 03:18:00 : missed by Meleek Thomas(Arkansas) 63-66,period_2 player_786401108 team_31,False
2828186106,91.0,54.0,31,True,2nd 02:43:00 : made by Nick Pringle(Arkansas) 65-66,period_2 player_786401101 team_31,False
2828186124,93.0,34.0,31,False,2nd 01:13:00 : missed by Darius Acuff jr.(Arkansas) 66-67,period_2 player_786401107 team_31,False
2828186135,66.0,50.0,31,False,2nd 00:27:00 : missed by Meleek Thomas(Arkansas) 66-69,period_2 player_786401108 team_31,False
2828186137,85.0,48.0,31,False,2nd 00:19:50 : missed by Meleek Thomas(Arkansas) 66-69,period_2 player_786401108 team_31,False
2828186147,68.0,63.0,31,False,2nd 00:07:50 : missed by Darius Acuff jr.(Arkansas) 66-69,period_2 player_786401107 team_31,False
2828186153,68.0,57.0,31,False,2nd 00:02:20 : missed by Trevon Brazile(Arkansas) 66-69,period_2 player_786401102 team_31,False
2831330529,90.0,46.0,416,True,1st 19:38:00 : made by Coen Carr(Michigan St.) 0-2,period_1 player_786672345 team_416,False
2831330535,22.0,88.0,630,False,1st 19:20:00 : missed by Jermaine Washington(San Jose St.) 0-2,period_1 player_786672357 team_630,False
2831330539,91.0,79.0,416,True,1st 19:10:00 : made by Trey Fort(Michigan St.) 0-4,period_1 player_786672339 team_416,False
2831330541,31.0,33.0,630,False,1st 18:44:00 : missed by Yaphet Moundi(San Jose St.) 0-4,period_1 player_786672359 team_630,False
2831330543,87.0,95.0,416,False,1st 18:37:00 : missed by Trey Fort(Michigan St.) 0-4,period_1 player_786672339 team_416,False
2831330545,5.0,95.0,630,False,1st 18:20:00 : missed by Ben Roseborough(San Jose St.) 0-4,period_1 player_786672356 team_630,False
2831330547,7.0,44.0,630,True,1st 18:16:00 : made by Yaphet Moundi(San Jose St.) 2-4,period_1 player_786672359 team_630,False
2831330551,15.0,96.0,630,False,1st 17:55:00 : missed by Sadraque NgaNga(San Jose St.) 2-4,period_1 player_786672353 team_630,False
2831330553,73.0,21.0,416,False,1st 17:44:00 : missed by Jaxon Kohler(Michigan St.) 2-4,period_1 player_786672341 team_416,False
2831330558,12.0,73.0,630,False,1st 17:15:00 : missed by Colby Garland(San Jose St.) 2-4,period_1 player_786672355 team_630,False
2831330560,83.0,6.0,416,False,1st 17:05:00 : missed by Trey Fort(Michigan St.) 2-4,period_1 player_786672339 team_416,False
2831330571,9.0,4.0,630,False,1st 16:08:00 : missed by Melvin Bell Jr.(San Jose St.) 2-6,period_1 player_786672360 team_630,False
2831330573,96.0,55.0,416,True,1st 16:00:00 : made by Carson Cooper(Michigan St.) 2-8,period_1 player_786672342 team_416,False
2831330584,13.0,53.0,630,False,1st 15:15:00 : missed by Yaphet Moundi(San Jose St.) 2-8,period_1 player_786672359 team_630,False
2831330586,90.0,45.0,416,True,1st 15:08:00 : made by Coen Carr(Michigan St.) 2-10,period_1 player_786672345 team_416,False
2831330597,95.0,43.0,416,False,1st 14:37:00 : missed by Jaxon Kohler(Michigan St.) 2-10,period_1 player_786672341 team_416,False
2831330599,26.0,80.0,630,False,1st 14:13:00 : missed by Ben Roseborough(San Jose St.) 2-10,period_1 player_786672356 team_630,False
