shot_id,x,y,team_id,made,description,meta,flag2
2835870613,89.0,47.0,260,True,2nd 15:19:00 : made by Adam Miller(Gonzaga) 34-72,period_2 player_787026595 team_260,False
2835870624,26.0,21.0,667,False,2nd 15:04:00 : missed by Elijah Duval(Southern Utah) 34-73,period_2 player_787026619 team_667,False
2835870637,86.0,32.0,260,True,2nd 14:34:00 : made by Braden Huff(Gonzaga) 35-75,period_2 player_787026604 team_260,False
2835870639,11.0,43.0,667,True,2nd 14:11:00 : made by Elijah Duval(Southern Utah) 37-75,period_2 player_787026619 team_667,False
2835870641,79.0,63.0,260,True,2nd 13:59:00 : made by Steele Venters(Gonzaga) 37-77,period_2 player_787026594 team_260,False
2835870644,88.0,41.0,260,True,2nd 13:30:00 : made by Braden Huff(Gonzaga) 37-79,period_2 player_787026604 team_260,False
2835870645,8.0,51.0,667,False,2nd 13:07:00 : missed by Elijah Duval(Southern Utah) 37-79,period_2 player_787026619 team_667,False
2835870655,14.0,63.0,667,False,2nd 12:43:00 : missed by Jaiden Feroah(Southern Utah) 37-79,period_2 player_787026613 team_667,False
2835870657,91.0,56.0,260,True,2nd 12:32:00 : made by Braden Huff(Gonzaga) 37-81,period_2 player_787026604 team_260,False
2835870658,13.0,55.0,667,False,2nd 12:03:00 : missed by Zach Bell(Southern Utah) 37-81,period_2 player_787026622 team_667,False
2835870660,80.0,11.0,260,True,2nd 11:58:00 : made by Braeden Smith(Gonzaga) 37-84,period_2 player_787026605 team_260,False
2835870670,5.0,95.0,667,False,2nd 11:26:00 : missed by Jalen Lee(Southern Utah) 37-84,period_2 player_787026614 team_667,False
2835870674,13.0,66.0,667,False,2nd 11:13:00 : missed by Tanner Hayhurst(Southern Utah) 37-84,period_2 player_787026612 team_667,False
2835870678,89.0,53.0,260,True,2nd 10:49:00 : made by Davis Fogle(Gonzaga) 37-86,period_2 player_787026601 team_260,False
2835870680,31.0,44.0,667,True,2nd 10:36:00 : made by Jaiden Feroah(Southern Utah) 40-86,period_2 player_787026613 team_667,False
2835870690,92.0,5.0,260,False,2nd 10:18:00 : missed by Emmanuel Innocenti(Gonzaga) 40-86,period_2 player_787026598 team_260,False
2835870692,15.0,45.0,667,False,2nd 10:09:00 : missed by Isaiah Cottrell(Southern Utah) 40-86,period_2 player_787026610 team_667,False
2835870700,10.0,39.0,667,False,2nd 09:46:00 : missed by Isaiah Cottrell(Southern Utah) 40-88,period_2 player_787026610 team_667,False
2835870703,91.0,50.0,260,True,2nd 09:30:00 : made by Jalen Warley(Gonzaga) 40-90,period_2 player_787026597 team_260,False
2835870706,86.0,28.0,260,True,2nd 09:14:00 : made by Davis Fogle(Gonzaga) 40-92,period_2 player_787026601 team_260,False
2835870707,11.0,48.0,667,False,2nd 09:01:00 : missed by Jaiden Feroah(Southern Utah) 40-92,period_2 player_787026613 team_667,False
2835870709,83.0,52.0,260,False,2nd 08:52:00 : missed by Davis Fogle(Gonzaga) 40-92,period_2 player_787026601 team_260,False
2835870711,94.0,50.0,260,False,2nd 08:47:00 : missed by Jalen Warley(Gonzaga) 40-92,period_2 player_787026597 team_260,False
2835870721,24.0,81.0,667,False,2nd 08:19:00 : missed by Jalen Lee(Southern Utah) 40-92,period_2 player_787026614 team_667,False
2835870723,69.0,30.0,260,True,2nd 08:06:00 : made by Adam Miller(Gonzaga) 40-95,period_2 player_787026595 team_260,False
2835870725,25.0,15.0,667,False,2nd 07:56:00 : missed by Elijah Duval(Southern Utah) 40-95,period_2 player_787026619 team_667,False
2835870727,89.0,43.0,260,True,2nd 07:43:00 : made by Davis Fogle(Gonzaga) 40-97,period_2 player_787026601 team_260,False
2835870729,24.0,83.0,667,False,2nd 07:15:00 : missed by Dylan Jones(Southern Utah) 40-97,period_2 player_787026617 team_667,False
2835870731,92.0,56.0,260,False,2nd 06:52:00 : missed by Davis Fogle(Gonzaga) 40-97,period_2 player_787026601 team_260,False
2835870735,90.0,48.0,260,True,2nd 06:36:00 : made by Davis Fogle(Gonzaga) 40-99,period_2 player_787026601 team_260,False
2835870736,26.0,78.0,667,False,2nd 06:20:00 : missed by Isaiah Cottrell(Southern Utah) 40-99,period_2 player_787026610 team_667,False
2835870738,90.0,40.0,260,True,2nd 06:08:00 : made by Mario Saint-Supery(Gonzaga) 40-101,period_2 player_787026602 team_260,False
2835870760,10.0,95.0,667,False,2nd 05:29:00 : missed by Langston Binns(Southern Utah) 41-103,period_2 player_787026615 team_667,False
2835870764,93.0,47.0,260,True,2nd 05:18:00 : made by Ismaila Diagne(Gonzaga) 41-105,period_2 player_787026607 team_260,False
2835870765,9.0,53.0,667,True,2nd 05:10:00 : made by Lorenzo Abellar(Southern Utah) 43-105,period_2 player_787026624 team_667,False
2835870770,85.0,3.0,260,True,2nd 05:02:00 : made by Davis Fogle(Gonzaga) 43-108,period_2 player_787026601 team_260,False
2835870772,12.0,20.0,667,False,2nd 04:44:00 : missed by Lorenzo Abellar(Southern Utah) 43-108,period_2 player_787026624 team_667,False
2835870774,11.0,22.0,667,True,2nd 04:38:00 : made by Langston Binns(Southern Utah) 45-108,period_2 player_787026615 team_667,False
2835870776,81.0,47.0,260,True,2nd 04:23:00 : made by Davis Fogle(Gonzaga) 45-110,period_2 player_787026601 team_260,False
2835870779,10.0,2.0,667,False,2nd 03:54:00 : missed by Langston Binns(Southern Utah) 45-110,period_2 player_787026615 team_667,False
2835870781,6.0,50.0,667,False,2nd 03:48:00 : missed by Chuks Isitua(Southern Utah) 45-110,period_2 player_787026611 team_667,False
2835870783,91.0,54.0,260,False,2nd 03:38:00 : missed by Ismaila Diagne(Gonzaga) 45-110,period_2 player_787026607 team_260,False
2835870785,94.0,50.0,260,True,2nd 03:32:00 : made by Ismaila Diagne(Gonzaga) 45-112,period_2 player_787026607 team_260,False
2835870786,14.0,40.0,667,False,2nd 03:12:00 : missed by Langston Binns(Southern Utah) 45-112,period_2 player_787026615 team_667,False
2835870789,79.0,90.0,260,True,2nd 03:05:00 : made by Mario Saint-Supery(Gonzaga) 45-115,period_2 player_787026602 team_260,False
2835870802,13.0,28.0,667,True,2nd 02:44:00 : made by Langston Binns(Southern Utah) 47-115,period_2 player_787026615 team_667,False
2835870812,91.0,44.0,260,True,2nd 01:46:00 : made by Cade Orness(Gonzaga) 47-119,period_2 player_787026599 team_260,False
2835870818,10.0,26.0,667,False,2nd 01:26:00 : missed by Brayden Johnson(Southern Utah) 47-119,period_2 player_787026620 team_667,False
2835870820,72.0,17.0,260,True,2nd 01:18:00 : made by Joaquim ArauzMoore(Gonzaga) 47-122,period_2 player_787026606 team_260,False
2835870821,13.0,54.0,667,False,2nd 01:05:00 : missed by Logan Stephens(Southern Utah) 47-122,period_2 player_787026623 team_667,False
2835870835,85.0,43.0,260,False,2nd 00:30:50 : missed by Ismaila Diagne(Gonzaga) 50-122,period_2 player_787026607 team_260,False
2839453952,93.0,47.0,8,True,1st 19:40:00 : made by Aiden Sherrell(Alabama) 0-2,period_1 player_787271831 team_8,False
2839453954,31.0,32.0,260,False,1st 19:22:00 : missed by Adam Miller(Gonzaga) 0-2,period_1 player_787271839 team_260,False
2839453956,71.0,14.0,8,False,1st 19:17:00 : missed by Aden Holloway(Alabama) 0-2,period_1 player_787271828 team_8,False
2839453960,93.0,49.0,8,True,1st 19:02:00 : made by Labaron Philon(Alabama) 0-4,period_1 player_787271830 team_8,False
2839453961,8.0,59.0,260,False,1st 18:46:00 : missed by Braden Huff(Gonzaga) 0-4,period_1 player_787271843 team_260,False
2839453969,7.0,73.0,260,False,1st 18:35:00 : missed by Graham Ike(Gonzaga) 0-4,period_1 player_787271840 team_260,False
2839453971,7.0,53.0,260,True,1st 18:30:00 : made by Tyon Grant-Foster(Gonzaga) 2-4,period_1 player_787271841 team_260,False
2839453972,94.0,50.0,8,False,1st 18:16:00 : missed by Labaron Philon(Alabama) 2-4,period_1 player_787271830 team_8,False
2839453976,15.0,4.0,260,True,1st 17:57:00 : made by Tyon Grant-Foster(Gonzaga) 5-4,period_1 player_787271841 team_260,False
2839453978,83.0,93.0,8,False,1st 17:49:00 : missed by Keitenn Bristow(Alabama) 5-4,period_1 player_787271832 team_8,False
2839453980,8.0,5.0,260,False,1st 17:26:00 : missed by Adam Miller(Gonzaga) 5-4,period_1 player_787271839 team_260,False
2839453982,97.0,48.0,8,True,1st 17:08:00 : made by Keitenn Bristow(Alabama) 5-6,period_1 player_787271832 team_8,False
2839453983,31.0,64.0,260,False,1st 17:00:00 : missed by Graham Ike(Gonzaga) 5-6,period_1 player_787271840 team_260,False
2839453998,71.0,76.0,8,True,1st 16:37:00 : made by Labaron Philon(Alabama) 7-9,period_1 player_787271830 team_8,False
2839453999,8.0,73.0,260,False,1st 16:10:00 : missed by Tyon Grant-Foster(Gonzaga) 7-9,period_1 player_787271841 team_260,False
2839454001,94.0,41.0,8,False,1st 15:43:00 : missed by Noah Williamson(Alabama) 7-9,period_1 player_787271827 team_8,False
2839454005,67.0,45.0,8,False,1st 15:29:00 : missed by Labaron Philon(Alabama) 7-9,period_1 player_787271830 team_8,False
2839454018,7.0,50.0,260,False,1st 15:09:00 : missed by Graham Ike(Gonzaga) 7-9,period_1 player_787271840 team_260,False
2839454021,26.0,48.0,260,False,1st 14:58:00 : missed by Graham Ike(Gonzaga) 7-9,period_1 player_787271840 team_260,False
2839454023,31.0,66.0,260,False,1st 14:54:00 : missed by Adam Miller(Gonzaga) 7-9,period_1 player_787271839 team_260,False
2839454029,95.0,53.0,8,True,1st 14:40:00 : made by Aiden Sherrell(Alabama) 7-11,period_1 player_787271831 team_8,False
2839454031,11.0,60.0,260,False,1st 14:24:00 : missed by Graham Ike(Gonzaga) 7-11,period_1 player_787271840 team_260,False
2839454033,88.0,44.0,8,False,1st 14:14:00 : missed by Aden Holloway(Alabama) 7-11,period_1 player_787271828 team_8,False
2839454035,8.0,52.0,260,False,1st 13:49:00 : missed by Graham Ike(Gonzaga) 7-11,period_1 player_787271840 team_260,False
2839454037,7.0,51.0,260,False,1st 13:46:00 : missed by Jalen Warley(Gonzaga) 7-11,period_1 player_787271842 team_260,False
2839454046,7.0,53.0,260,True,1st 13:43:00 : made by Braden Huff(Gonzaga) 9-11,period_1 player_787271843 team_260,False
2839454047,91.0,6.0,8,False,1st 13:35:00 : missed by Aden Holloway(Alabama) 9-11,period_1 player_787271828 team_8,False
2839454054,10.0,57.0,260,True,1st 13:05:00 : made by Braden Huff(Gonzaga) 11-11,period_1 player_787271843 team_260,False
2839454055,87.0,5.0,8,False,1st 12:46:00 : missed by Taylor Bol Bowen(Alabama) 11-11,period_1 player_787271829 team_8,False
2839454065,11.0,49.0,260,True,1st 12:10:00 : made by Jalen Warley(Gonzaga) 13-13,period_1 player_787271842 team_260,False
2839454066,87.0,52.0,8,True,1st 11:47:00 : made by Labaron Philon(Alabama) 13-15,period_1 player_787271830 team_8,False
2839454067,23.0,48.0,260,True,1st 11:19:00 : made by Emmanuel Innocenti(Gonzaga) 15-15,period_1 player_787271845 team_260,False
2839454068,91.0,51.0,8,True,1st 11:08:00 : made by Aden Holloway(Alabama) 15-17,period_1 player_787271828 team_8,False
2839454076,27.0,80.0,260,False,1st 10:55:00 : missed by Steele Venters(Gonzaga) 15-18,period_1 player_787271838 team_260,False
2839454078,67.0,65.0,8,False,1st 10:48:00 : missed by Aden Holloway(Alabama) 15-18,period_1 player_787271828 team_8,False
2839454085,82.0,91.0,8,False,1st 10:15:00 : missed by Amari Allen(Alabama) 15-18,period_1 player_787271833 team_8,False
2839454087,95.0,50.0,8,True,1st 10:10:00 : made by Keitenn Bristow(Alabama) 15-20,period_1 player_787271832 team_8,False
2839454095,11.0,4.0,260,False,1st 09:48:00 : missed by Steele Venters(Gonzaga) 15-21,period_1 player_787271838 team_260,False
2839454097,28.0,21.0,260,True,1st 09:41:00 : made by Steele Venters(Gonzaga) 18-21,period_1 player_787271838 team_260,False
2839454099,86.0,42.0,8,True,1st 09:28:00 : made by Aden Holloway(Alabama) 18-23,period_1 player_787271828 team_8,False
2839454100,18.0,43.0,260,True,1st 09:11:00 : made by Tyon Grant-Foster(Gonzaga) 20-23,period_1 player_787271841 team_260,False
2839454111,93.0,48.0,8,True,1st 08:44:00 : made by Labaron Philon(Alabama) 20-25,period_1 player_787271830 team_8,False
2839454115,14.0,52.0,260,True,1st 08:26:00 : made by Graham Ike(Gonzaga) 22-25,period_1 player_787271840 team_260,False
2839454118,10.0,61.0,260,True,1st 08:04:00 : made by Graham Ike(Gonzaga) 24-25,period_1 player_787271840 team_260,False
2839454120,94.0,41.0,8,True,1st 07:41:00 : made by Amari Allen(Alabama) 24-27,period_1 player_787271833 team_8,False
2839454124,19.0,50.0,260,True,1st 07:14:00 : made by Graham Ike(Gonzaga) 26-27,period_1 player_787271840 team_260,False
2839454133,33.0,53.0,260,False,1st 06:48:00 : missed by Adam Miller(Gonzaga) 26-29,period_1 player_787271839 team_260,False
2839454135,87.0,54.0,8,True,1st 06:31:00 : made by Taylor Bol Bowen(Alabama) 26-31,period_1 player_787271829 team_8,False
2839454138,13.0,18.0,260,True,1st 06:09:00 : made by Graham Ike(Gonzaga) 28-31,period_1 player_787271840 team_260,False
2839454146,66.0,33.0,8,False,1st 05:30:00 : missed by Aden Holloway(Alabama) 28-31,period_1 player_787271828 team_8,False
2839454148,7.0,47.0,260,True,1st 05:22:00 : made by Graham Ike(Gonzaga) 30-31,period_1 player_787271840 team_260,False
2839454150,95.0,48.0,8,True,1st 05:07:00 : made by Aiden Sherrell(Alabama) 30-33,period_1 player_787271831 team_8,False
